date,commodity,price
2025-04-05,UDANG BASAH UK. SEDANG,90000.25
2025-04-06,BAWANG BOMBAY,33778.0
2025-04-06,BAWANG MERAH Lokal,44611.166666666664
2025-04-06,BAWANG PUTIH HONAN,44000.0
2025-04-06,BERAS MEDIUM Matahari,14300.0
2025-04-06,BERAS MEDIUM Sendok,14467.0
2025-04-06,BERAS PREMIUM 118/AAA,15433.0
2025-04-06,BERAS PREMIUM RM,15333.0
2025-04-06,CABE MERAH Besar,48889.166666666664
2025-04-06,CABE MERAH Keriting,48889.166666666664
2025-04-06,CABE RAWIT Hijau,74444.16666666667
2025-04-06,CABE RAWIT Merah,119999.66666666667
2025-04-06,DAGING Daging Ayam Broiler (Bersih),30444.666666666668
2025-04-06,DAGING Daging Sapi Paha Belakang,135277.83333333334
2025-04-06,DAGING Daging Sapi Paha Depan,135277.83333333334
2025-04-06,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-06,DAGING Daging Sapi Tetelan,80000.0
2025-04-06,GARAM BERYODIUM Halus,10000.0
2025-04-06,GULA PASIR CURAH Curah,18000.0
2025-04-06,GULA PASIR CURAH PSM,19000.0
2025-04-06,IKAN ASIN TERI,79444.5
2025-04-06,IKAN SEGAR Kembung,63610.833333333336
2025-04-06,IKAN SEGAR Tongkol,29722.5
2025-04-06,JERUK LOKAL,25000.0
2025-04-06,KACANG KEDELAI Impor,13333.0
2025-04-06,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-06,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-06,KETELA POHON,3667.0
2025-04-06,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-06,MINYAK GORENG Fortune,19167.0
2025-04-06,MINYAK GORENG Minyak Kita,16333.0
2025-04-06,PISANG AMBON,11333.0
2025-04-06,SUSU BUBUK Dancow Vanila,55333.0
2025-04-06,SUSU BUBUK SGM Vanila,45333.0
2025-04-06,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-06,TAHU PUTIH,16000.0
2025-04-06,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-06,TELUR  Telur Ayam Kampung,91000.0
2025-04-06,TEMPE,11777.5
2025-04-06,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-06,UDANG BASAH UK. SEDANG,88889.16666666667
2025-04-07,BAWANG BOMBAY,34222.5
2025-04-07,BAWANG MERAH Lokal,44805.583333333336
2025-04-07,BAWANG PUTIH HONAN,44000.0
2025-04-07,BERAS MEDIUM Matahari,14300.0
2025-04-07,BERAS MEDIUM Sendok,14467.0
2025-04-07,BERAS PREMIUM 118/AAA,15433.0
2025-04-07,BERAS PREMIUM RM,15333.0
2025-04-07,CABE MERAH Besar,47778.08333333333
2025-04-07,CABE MERAH Keriting,47778.08333333333
2025-04-07,CABE RAWIT Hijau,73888.58333333333
2025-04-07,CABE RAWIT Merah,119166.33333333333
2025-04-07,DAGING Daging Ayam Broiler (Bersih),30555.833333333332
2025-04-07,DAGING Daging Sapi Paha Belakang,135138.91666666666
2025-04-07,DAGING Daging Sapi Paha Depan,135138.91666666666
2025-04-07,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-07,DAGING Daging Sapi Tetelan,80000.0
2025-04-07,GARAM BERYODIUM Halus,10000.0
2025-04-07,GULA PASIR CURAH Curah,18000.0
2025-04-07,GULA PASIR CURAH PSM,19000.0
2025-04-07,IKAN ASIN TERI,79722.25
2025-04-07,IKAN SEGAR Kembung,65971.91666666667
2025-04-07,IKAN SEGAR Tongkol,30194.75
2025-04-07,JERUK LOKAL,25000.0
2025-04-07,KACANG KEDELAI Impor,13333.0
2025-04-07,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-07,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-07,KETELA POHON,3667.0
2025-04-07,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-07,MINYAK GORENG Fortune,19167.0
2025-04-07,MINYAK GORENG Minyak Kita,16333.0
2025-04-07,PISANG AMBON,11333.0
2025-04-07,SUSU BUBUK Dancow Vanila,55333.0
2025-04-07,SUSU BUBUK SGM Vanila,45333.0
2025-04-07,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-07,TAHU PUTIH,16000.0
2025-04-07,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-07,TELUR  Telur Ayam Kampung,91000.0
2025-04-07,TEMPE,11805.25
2025-04-07,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-07,UDANG BASAH UK. SEDANG,87778.08333333333
2025-04-08,BAWANG BOMBAY,34667.0
2025-04-08,BAWANG MERAH Lokal,45000.0
2025-04-08,BAWANG PUTIH HONAN,44000.0
2025-04-08,BERAS MEDIUM Matahari,14300.0
2025-04-08,BERAS MEDIUM Sendok,14467.0
2025-04-08,BERAS PREMIUM 118/AAA,15433.0
2025-04-08,BERAS PREMIUM RM,15333.0
2025-04-08,CABE MERAH Besar,46667.0
2025-04-08,CABE MERAH Keriting,46667.0
2025-04-08,CABE RAWIT Hijau,73333.0
2025-04-08,CABE RAWIT Merah,118333.0
2025-04-08,DAGING Daging Ayam Broiler (Bersih),30667.0
2025-04-08,DAGING Daging Sapi Paha Belakang,135000.0
2025-04-08,DAGING Daging Sapi Paha Depan,135000.0
2025-04-08,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-08,DAGING Daging Sapi Tetelan,80000.0
2025-04-08,GARAM BERYODIUM Halus,10000.0
2025-04-08,GULA PASIR CURAH Curah,18000.0
2025-04-08,GULA PASIR CURAH PSM,19000.0
2025-04-08,IKAN ASIN TERI,80000.0
2025-04-08,IKAN SEGAR Kembung,68333.0
2025-04-08,IKAN SEGAR Tongkol,30667.0
2025-04-08,JERUK LOKAL,25000.0
2025-04-08,KACANG KEDELAI Impor,13333.0
2025-04-08,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-08,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-08,KETELA POHON,3667.0
2025-04-08,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-08,MINYAK GORENG Fortune,19167.0
2025-04-08,MINYAK GORENG Minyak Kita,16333.0
2025-04-08,PISANG AMBON,11333.0
2025-04-08,SUSU BUBUK Dancow Vanila,55333.0
2025-04-08,SUSU BUBUK SGM Vanila,45333.0
2025-04-08,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-08,TAHU PUTIH,16000.0
2025-04-08,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-08,TELUR  Telur Ayam Kampung,91000.0
2025-04-08,TEMPE,11833.0
2025-04-08,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-08,UDANG BASAH UK. SEDANG,86667.0
2025-04-09,BAWANG BOMBAY,34667.0
2025-04-09,BAWANG MERAH Lokal,45000.0
2025-04-09,BAWANG PUTIH HONAN,44000.0
2025-04-09,BERAS MEDIUM Matahari,14300.0
2025-04-09,BERAS MEDIUM Sendok,14467.0
2025-04-09,BERAS PREMIUM 118/AAA,15433.0
2025-04-09,BERAS PREMIUM RM,15333.0
2025-04-09,CABE MERAH Besar,60000.0
2025-04-09,CABE MERAH Keriting,60000.0
2025-04-09,CABE RAWIT Hijau,73333.0
2025-04-09,CABE RAWIT Merah,126667.0
2025-04-09,DAGING Daging Ayam Broiler (Bersih),30667.0
2025-04-09,DAGING Daging Sapi Paha Belakang,135000.0
2025-04-09,DAGING Daging Sapi Paha Depan,135000.0
2025-04-09,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-09,DAGING Daging Sapi Tetelan,80000.0
2025-04-09,GARAM BERYODIUM Halus,10000.0
2025-04-09,GULA PASIR CURAH Curah,18000.0
2025-04-09,GULA PASIR CURAH PSM,19000.0
2025-04-09,IKAN ASIN TERI,80000.0
2025-04-09,IKAN SEGAR Kembung,70000.0
2025-04-09,IKAN SEGAR Tongkol,32667.0
2025-04-09,JERUK LOKAL,25000.0
2025-04-09,KACANG KEDELAI Impor,13333.0
2025-04-09,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-09,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-09,KETELA POHON,3667.0
2025-04-09,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-09,MINYAK GORENG Fortune,19167.0
2025-04-09,MINYAK GORENG Minyak Kita,16333.0
2025-04-09,PISANG AMBON,11333.0
2025-04-09,SUSU BUBUK Dancow Vanila,55333.0
2025-04-09,SUSU BUBUK SGM Vanila,45333.0
2025-04-09,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-09,TAHU PUTIH,16000.0
2025-04-09,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-09,TELUR  Telur Ayam Kampung,91000.0
2025-04-09,TEMPE,12167.0
2025-04-09,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-09,UDANG BASAH UK. SEDANG,86667.0
2025-04-10,BAWANG BOMBAY,34667.0
2025-04-10,BAWANG MERAH Lokal,45333.0
2025-04-10,BAWANG PUTIH HONAN,44000.0
2025-04-10,BERAS MEDIUM Matahari,14300.0
2025-04-10,BERAS MEDIUM Sendok,14467.0
2025-04-10,BERAS PREMIUM 118/AAA,15433.0
2025-04-10,BERAS PREMIUM RM,15333.0
2025-04-10,CABE MERAH Besar,66333.0
2025-04-10,CABE MERAH Keriting,66333.0
2025-04-10,CABE RAWIT Hijau,63333.0
2025-04-10,CABE RAWIT Merah,128333.0
2025-04-10,DAGING Daging Ayam Broiler (Bersih),30000.0
2025-04-10,DAGING Daging Sapi Paha Belakang,135000.0
2025-04-10,DAGING Daging Sapi Paha Depan,135000.0
2025-04-10,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-10,DAGING Daging Sapi Tetelan,80000.0
2025-04-10,GARAM BERYODIUM Halus,10000.0
2025-04-10,GULA PASIR CURAH Curah,18000.0
2025-04-10,GULA PASIR CURAH PSM,19000.0
2025-04-10,IKAN ASIN TERI,80000.0
2025-04-10,IKAN SEGAR Kembung,61667.0
2025-04-10,IKAN SEGAR Tongkol,26667.0
2025-04-10,JERUK LOKAL,25000.0
2025-04-10,KACANG KEDELAI Impor,13333.0
2025-04-10,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-10,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-10,KETELA POHON,3667.0
2025-04-10,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-10,MINYAK GORENG Fortune,19167.0
2025-04-10,MINYAK GORENG Minyak Kita,16333.0
2025-04-10,PISANG AMBON,11333.0
2025-04-10,SUSU BUBUK Dancow Vanila,55333.0
2025-04-10,SUSU BUBUK SGM Vanila,45333.0
2025-04-10,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-10,TAHU PUTIH,16000.0
2025-04-10,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-10,TELUR  Telur Ayam Kampung,91000.0
2025-04-10,TEMPE,12167.0
2025-04-10,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-10,UDANG BASAH UK. SEDANG,86667.0
2025-04-11,BAWANG BOMBAY,34667.0
2025-04-11,BAWANG MERAH Lokal,45333.0
2025-04-11,BAWANG PUTIH HONAN,44000.0
2025-04-11,BERAS MEDIUM Matahari,14300.0
2025-04-11,BERAS MEDIUM Sendok,14467.0
2025-04-11,BERAS PREMIUM 118/AAA,15433.0
2025-04-11,BERAS PREMIUM RM,15333.0
2025-04-11,CABE MERAH Besar,64667.0
2025-04-11,CABE MERAH Keriting,64667.0
2025-04-11,CABE RAWIT Hijau,63333.0
2025-04-11,CABE RAWIT Merah,121667.0
2025-04-11,DAGING Daging Ayam Broiler (Bersih),29333.0
2025-04-11,DAGING Daging Sapi Paha Belakang,135000.0
2025-04-11,DAGING Daging Sapi Paha Depan,135000.0
2025-04-11,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-11,DAGING Daging Sapi Tetelan,80000.0
2025-04-11,GARAM BERYODIUM Halus,10000.0
2025-04-11,GULA PASIR CURAH Curah,18000.0
2025-04-11,GULA PASIR CURAH PSM,19000.0
2025-04-11,IKAN ASIN TERI,80000.0
2025-04-11,IKAN SEGAR Kembung,53333.0
2025-04-11,IKAN SEGAR Tongkol,26667.0
2025-04-11,JERUK LOKAL,25000.0
2025-04-11,KACANG KEDELAI Impor,13333.0
2025-04-11,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-11,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-11,KETELA POHON,3667.0
2025-04-11,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-11,MINYAK GORENG Fortune,19167.0
2025-04-11,MINYAK GORENG Minyak Kita,16333.0
2025-04-11,PISANG AMBON,11333.0
2025-04-11,SUSU BUBUK Dancow Vanila,55333.0
2025-04-11,SUSU BUBUK SGM Vanila,45333.0
2025-04-11,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-11,TAHU PUTIH,16000.0
2025-04-11,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-11,TELUR  Telur Ayam Kampung,91000.0
2025-04-11,TEMPE,12167.0
2025-04-11,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-11,UDANG BASAH UK. SEDANG,70000.0
2025-04-12,BAWANG BOMBAY,34000.333333333336
2025-04-12,BAWANG MERAH Lokal,47999.666666666664
2025-04-12,BAWANG PUTIH HONAN,44000.0
2025-04-12,BERAS MEDIUM Matahari,14300.0
2025-04-12,BERAS MEDIUM Sendok,14467.0
2025-04-12,BERAS PREMIUM 118/AAA,15433.0
2025-04-12,BERAS PREMIUM RM,15333.0
2025-04-12,CABE MERAH Besar,65333.666666666664
2025-04-12,CABE MERAH Keriting,65333.666666666664
2025-04-12,CABE RAWIT Hijau,59999.666666666664
2025-04-12,CABE RAWIT Merah,119444.66666666667
2025-04-12,DAGING Daging Ayam Broiler (Bersih),29333.0
2025-04-12,DAGING Daging Sapi Paha Belakang,133889.0
2025-04-12,DAGING Daging Sapi Paha Depan,133889.0
2025-04-12,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-12,DAGING Daging Sapi Tetelan,80000.0
2025-04-12,GARAM BERYODIUM Halus,10000.0
2025-04-12,GULA PASIR CURAH Curah,18000.0
2025-04-12,GULA PASIR CURAH PSM,19000.0
2025-04-12,IKAN ASIN TERI,80000.0
2025-04-12,IKAN SEGAR Kembung,52777.666666666664
2025-04-12,IKAN SEGAR Tongkol,25889.0
2025-04-12,JERUK LOKAL,25000.0
2025-04-12,KACANG KEDELAI Impor,13333.0
2025-04-12,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-12,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-12,KETELA POHON,3667.0
2025-04-12,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-12,MINYAK GORENG Fortune,19167.0
2025-04-12,MINYAK GORENG Minyak Kita,16333.0
2025-04-12,PISANG AMBON,11333.0
2025-04-12,SUSU BUBUK Dancow Vanila,55333.0
2025-04-12,SUSU BUBUK SGM Vanila,45333.0
2025-04-12,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-12,TAHU PUTIH,16000.0
2025-04-12,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-12,TELUR  Telur Ayam Kampung,91000.0
2025-04-12,TEMPE,12167.0
2025-04-12,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-12,UDANG BASAH UK. SEDANG,70555.66666666667
2025-04-13,BAWANG BOMBAY,33333.666666666664
2025-04-13,BAWANG MERAH Lokal,50666.333333333336
2025-04-13,BAWANG PUTIH HONAN,44000.0
2025-04-13,BERAS MEDIUM Matahari,14300.0
2025-04-13,BERAS MEDIUM Sendok,14467.0
2025-04-13,BERAS PREMIUM 118/AAA,15433.0
2025-04-13,BERAS PREMIUM RM,15333.0
2025-04-13,CABE MERAH Besar,66000.33333333333
2025-04-13,CABE MERAH Keriting,66000.33333333333
2025-04-13,CABE RAWIT Hijau,56666.333333333336
2025-04-13,CABE RAWIT Merah,117222.33333333333
2025-04-13,DAGING Daging Ayam Broiler (Bersih),29333.0
2025-04-13,DAGING Daging Sapi Paha Belakang,132778.0
2025-04-13,DAGING Daging Sapi Paha Depan,132778.0
2025-04-13,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-13,DAGING Daging Sapi Tetelan,80000.0
2025-04-13,GARAM BERYODIUM Halus,10000.0
2025-04-13,GULA PASIR CURAH Curah,18000.0
2025-04-13,GULA PASIR CURAH PSM,19000.0
2025-04-13,IKAN ASIN TERI,80000.0
2025-04-13,IKAN SEGAR Kembung,52222.333333333336
2025-04-13,IKAN SEGAR Tongkol,25111.0
2025-04-13,JERUK LOKAL,25000.0
2025-04-13,KACANG KEDELAI Impor,13333.0
2025-04-13,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-13,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-13,KETELA POHON,3667.0
2025-04-13,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-13,MINYAK GORENG Fortune,19167.0
2025-04-13,MINYAK GORENG Minyak Kita,16333.0
2025-04-13,PISANG AMBON,11333.0
2025-04-13,SUSU BUBUK Dancow Vanila,55333.0
2025-04-13,SUSU BUBUK SGM Vanila,45333.0
2025-04-13,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-13,TAHU PUTIH,16000.0
2025-04-13,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-13,TELUR  Telur Ayam Kampung,91000.0
2025-04-13,TEMPE,12167.0
2025-04-13,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-13,UDANG BASAH UK. SEDANG,71111.33333333333
2025-04-14,BAWANG BOMBAY,32667.0
2025-04-14,BAWANG MERAH Lokal,53333.0
2025-04-14,BAWANG PUTIH HONAN,44000.0
2025-04-14,BERAS MEDIUM Matahari,14300.0
2025-04-14,BERAS MEDIUM Sendok,14467.0
2025-04-14,BERAS PREMIUM 118/AAA,15433.0
2025-04-14,BERAS PREMIUM RM,15333.0
2025-04-14,CABE MERAH Besar,66667.0
2025-04-14,CABE MERAH Keriting,66667.0
2025-04-14,CABE RAWIT Hijau,53333.0
2025-04-14,CABE RAWIT Merah,115000.0
2025-04-14,DAGING Daging Ayam Broiler (Bersih),29333.0
2025-04-14,DAGING Daging Sapi Paha Belakang,131667.0
2025-04-14,DAGING Daging Sapi Paha Depan,131667.0
2025-04-14,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-14,DAGING Daging Sapi Tetelan,80000.0
2025-04-14,GARAM BERYODIUM Halus,10000.0
2025-04-14,GULA PASIR CURAH Curah,18000.0
2025-04-14,GULA PASIR CURAH PSM,19000.0
2025-04-14,IKAN ASIN TERI,80000.0
2025-04-14,IKAN SEGAR Kembung,51667.0
2025-04-14,IKAN SEGAR Tongkol,24333.0
2025-04-14,JERUK LOKAL,25000.0
2025-04-14,KACANG KEDELAI Impor,13333.0
2025-04-14,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-14,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-14,KETELA POHON,3667.0
2025-04-14,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-14,MINYAK GORENG Fortune,19167.0
2025-04-14,MINYAK GORENG Minyak Kita,16333.0
2025-04-14,PISANG AMBON,11333.0
2025-04-14,SUSU BUBUK Dancow Vanila,55333.0
2025-04-14,SUSU BUBUK SGM Vanila,45333.0
2025-04-14,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-14,TAHU PUTIH,16000.0
2025-04-14,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-14,TELUR  Telur Ayam Kampung,91000.0
2025-04-14,TEMPE,12167.0
2025-04-14,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-14,UDANG BASAH UK. SEDANG,71667.0
2025-04-15,BAWANG BOMBAY,32667.0
2025-04-15,BAWANG MERAH Lokal,53333.0
2025-04-15,BAWANG PUTIH HONAN,44000.0
2025-04-15,BERAS MEDIUM Matahari,14300.0
2025-04-15,BERAS MEDIUM Sendok,14467.0
2025-04-15,BERAS PREMIUM 118/AAA,15433.0
2025-04-15,BERAS PREMIUM RM,15333.0
2025-04-15,CABE MERAH Besar,66000.0
2025-04-15,CABE MERAH Keriting,66000.0
2025-04-15,CABE RAWIT Hijau,53333.0
2025-04-15,CABE RAWIT Merah,113333.0
2025-04-15,DAGING Daging Ayam Broiler (Bersih),29333.0
2025-04-15,DAGING Daging Sapi Paha Belakang,131667.0
2025-04-15,DAGING Daging Sapi Paha Depan,131667.0
2025-04-15,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-15,DAGING Daging Sapi Tetelan,80000.0
2025-04-15,GARAM BERYODIUM Halus,10000.0
2025-04-15,GULA PASIR CURAH Curah,18000.0
2025-04-15,GULA PASIR CURAH PSM,19000.0
2025-04-15,IKAN ASIN TERI,80000.0
2025-04-15,IKAN SEGAR Kembung,51667.0
2025-04-15,IKAN SEGAR Tongkol,27000.0
2025-04-15,JERUK LOKAL,26000.0
2025-04-15,KACANG KEDELAI Impor,13333.0
2025-04-15,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-15,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-15,KETELA POHON,3667.0
2025-04-15,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-15,MINYAK GORENG Fortune,19167.0
2025-04-15,MINYAK GORENG Minyak Kita,16333.0
2025-04-15,PISANG AMBON,11333.0
2025-04-15,SUSU BUBUK Dancow Vanila,55333.0
2025-04-15,SUSU BUBUK SGM Vanila,45333.0
2025-04-15,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-15,TAHU PUTIH,16000.0
2025-04-15,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-15,TELUR  Telur Ayam Kampung,91000.0
2025-04-15,TEMPE,12167.0
2025-04-15,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-15,UDANG BASAH UK. SEDANG,71667.0
2025-04-16,BAWANG BOMBAY,32667.0
2025-04-16,BAWANG MERAH Lokal,53333.0
2025-04-16,BAWANG PUTIH HONAN,44000.0
2025-04-16,BERAS MEDIUM Matahari,14300.0
2025-04-16,BERAS MEDIUM Sendok,14467.0
2025-04-16,BERAS PREMIUM 118/AAA,15433.0
2025-04-16,BERAS PREMIUM RM,15333.0
2025-04-16,CABE MERAH Besar,65000.0
2025-04-16,CABE MERAH Keriting,65000.0
2025-04-16,CABE RAWIT Hijau,53333.0
2025-04-16,CABE RAWIT Merah,110000.0
2025-04-16,DAGING Daging Ayam Broiler (Bersih),29333.0
2025-04-16,DAGING Daging Sapi Paha Belakang,131667.0
2025-04-16,DAGING Daging Sapi Paha Depan,131667.0
2025-04-16,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-16,DAGING Daging Sapi Tetelan,80000.0
2025-04-16,GARAM BERYODIUM Halus,10000.0
2025-04-16,GULA PASIR CURAH Curah,18000.0
2025-04-16,GULA PASIR CURAH PSM,19000.0
2025-04-16,IKAN ASIN TERI,80000.0
2025-04-16,IKAN SEGAR Kembung,51667.0
2025-04-16,IKAN SEGAR Tongkol,27000.0
2025-04-16,JERUK LOKAL,26000.0
2025-04-16,KACANG KEDELAI Impor,13333.0
2025-04-16,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-16,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-16,KETELA POHON,3667.0
2025-04-16,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-16,MINYAK GORENG Fortune,19167.0
2025-04-16,MINYAK GORENG Minyak Kita,16333.0
2025-04-16,PISANG AMBON,12500.0
2025-04-16,SUSU BUBUK Dancow Vanila,55333.0
2025-04-16,SUSU BUBUK SGM Vanila,45333.0
2025-04-16,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-16,TAHU PUTIH,16000.0
2025-04-16,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-16,TELUR  Telur Ayam Kampung,91000.0
2025-04-16,TEMPE,12500.0
2025-04-16,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-16,UDANG BASAH UK. SEDANG,80000.0
2025-04-17,BAWANG BOMBAY,32000.0
2025-04-17,BAWANG MERAH Lokal,53333.0
2025-04-17,BAWANG PUTIH HONAN,44000.0
2025-04-17,BERAS MEDIUM Matahari,14300.0
2025-04-17,BERAS MEDIUM Sendok,14467.0
2025-04-17,BERAS PREMIUM 118/AAA,15433.0
2025-04-17,BERAS PREMIUM RM,15333.0
2025-04-17,CABE MERAH Besar,64000.0
2025-04-17,CABE MERAH Keriting,64000.0
2025-04-17,CABE RAWIT Hijau,53333.0
2025-04-17,CABE RAWIT Merah,110000.0
2025-04-17,DAGING Daging Ayam Broiler (Bersih),29333.0
2025-04-17,DAGING Daging Sapi Paha Belakang,131667.0
2025-04-17,DAGING Daging Sapi Paha Depan,131667.0
2025-04-17,DAGING Daging Sapi Sandung Lamur,121667.0
2025-04-17,DAGING Daging Sapi Tetelan,80000.0
2025-04-17,GARAM BERYODIUM Halus,10000.0
2025-04-17,GULA PASIR CURAH Curah,18000.0
2025-04-17,GULA PASIR CURAH PSM,19000.0
2025-04-17,IKAN ASIN TERI,80000.0
2025-04-17,IKAN SEGAR Kembung,51667.0
2025-04-17,IKAN SEGAR Tongkol,25000.0
2025-04-17,JERUK LOKAL,26000.0
2025-04-17,KACANG KEDELAI Impor,13333.0
2025-04-17,KACANG-KACANGAN Kacang Hijau,20667.0
2025-04-17,KACANG-KACANGAN Kacang Tanah,23000.0
2025-04-17,KETELA POHON,3667.0
2025-04-17,MIE INSTANT Indomie rasa kari ayam,3000.0
2025-04-17,MINYAK GORENG Fortune,19167.0
2025-04-17,MINYAK GORENG Minyak Kita,16333.0
2025-04-17,PISANG AMBON,12500.0
2025-04-17,SUSU BUBUK Dancow Vanila,55333.0
2025-04-17,SUSU BUBUK SGM Vanila,45333.0
2025-04-17,SUSU KENTAL MANIS Merk Frisian Flag Vanila,13000.0
2025-04-17,TAHU PUTIH,16000.0
2025-04-17,TELUR  Telur Ayam Broiler/Ras,32300.0
2025-04-17,TELUR  Telur Ayam Kampung,91000.0
2025-04-17,TEMPE,12500.0
2025-04-17,TEPUNG TERIGU Segi Tiga Biru (kw Medium),12667.0
2025-04-17,UDANG BASAH UK. SEDANG,73333.0
2025-04-18,BAWANG BOMBAY,32000.0
2025-04-18,BAWANG MERAH Lokal,51333.0
2025-04-18,BAWANG PUTIH HONAN,43833.25
2025-04-18,BERAS MEDIUM Matahari,14300.0
2025-04-18,BERAS MEDIUM Sendok,14467.0
2025-04-18,BERAS PREMIUM 118/AAA,15433.0
2025-04-18,BERAS PREMIUM RM,15333.0
2025-04-18,CABE MERAH Besar,66583.25
2025-04-18,CABE MERAH Keriting,66583.25
2025-04-18,CABE RAWIT Hijau,52499.75
2025-04-18,CABE RAWIT Merah,110000.0
2025-04-18,DAGING Daging Ayam Broiler (Bersih),28749.75
2025-04-18,DAGING Daging Sapi Paha Belakang,131667.0
2025-04-18,DAGING Daging Sapi Paha Depan,131667.0
2025-04-18,DAGING Daging Sapi Sandung Lamur,120417.0
2025-04-18,DAGING Daging Sapi Tetelan,80000.0
2025-04-18,GARAM BERYODIUM Halus,10000.0
2025-04-18,GULA PASIR CURAH Curah,18000.0
2025-04-18,GULA PASIR CURAH PSM,19000.0
2025-04-18,IKAN ASIN TERI,79166.75
2025-04-18,IKAN SEGAR Kembung,54167.0
2025-04-18,IKAN SEGAR Tongkol,23750.0
